laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,screen_width,screen_height,IPS Panel,CPU Brand,CPU GHz,MemoryAmount,MemoryType
129,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel,Windows 10,1.63,812.0,1920,1080,0,Intel,1.6,1000,HDD
130,Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14.0,1366x768,AMD E-Series 6110 1.5GHz,4,64GB SSD,AMD,Windows 10,1.65,277.99,1366,768,0,AMD,1.5,64,SSD
131,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD,Windows 10,2.8,1396.0,1920,1080,0,Intel,1.8,256,SSD
132,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,2.5,928.0,1920,1080,0,Intel,1.6,256,SSD
133,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD,Windows 10,2.36,638.99,1366,768,0,Intel,2.5,1000,HDD
134,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD,Windows 10,2.2,449.0,1920,1080,0,Intel,2.0,1000,HDD
135,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.6,884.0,1920,1080,1,Intel,1.8,256,SSD
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,256GB SSD,Nvidia,Windows 10,2.2,572.0,1920,1080,0,Intel,2.7,256,SSD
137,HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Intel,Windows 10,2.05,598.0,1366,768,0,Intel,2.7,1000,HDD
138,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.63,988.0,1920,1080,0,Intel,1.8,256,SSD
139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel,No OS,1.9,252.36,1366,768,0,Intel,1.1,1000,HDD
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,3.0,938.0,1920,1080,0,Intel,2.5,128,SSD
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia,No OS,2.2,499.0,1920,1080,0,Intel,2.5,1000,HDD
142,HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel,Windows 10,1.32,699.0,1920,1080,1,Intel,2.5,256,SSD
143,Acer,Aspire 5,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,1TB HDD,Nvidia,Windows 10,3.0,655.0,1920,1080,1,Intel,2.7,1000,HDD
144,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD,Windows 10,1.75,1116.02,1920,1080,1,Intel,1.6,256,SSD
145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia,No OS,2.4,869.0,1920,1080,1,Intel,2.8,256,SSD
146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,Windows 10,2.1,602.0,1366,768,0,Intel,2.3,500,HDD
147,HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,256GB SSD,AMD,Windows 10,1.86,369.0,1366,768,0,AMD,2.5,256,SSD
148,Asus,ZenBook UX430UA,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.25,1099.0,1920,1080,0,Intel,1.8,256,SSD
149,HP,EliteBook Folio,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel,Windows 10,0.97,2014.0,3840,2160,1,Intel,1.2,512,SSD
150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel,Windows 10,2.0,344.0,1920,1080,0,Intel,1.1,1000,HDD
151,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,2029.0,1920,1080,0,Intel,2.8,256,SSD
152,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel,Windows 10,2.1,447.0,1366,768,0,Intel,2.0,1000,HDD
153,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.56,1249.26,1920,1080,0,Intel,2.8,512,SSD
154,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1.0TB Hybrid,Nvidia,Windows 10,2.62,899.0,1920,1080,0,Intel,2.8,1000,Hybrid
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel,Windows 10,1.9,498.0,1366,768,0,Intel,2.5,128,SSD
156,MSI,GE73VR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.8,1890.0,1920,1080,0,Intel,2.8,256,SSD
157,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,4,256GB SSD,Intel,Windows 10,1.48,1082.0,1920,1080,0,Intel,2.7,256,SSD
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,6,256GB SSD,AMD,Windows 10,1.91,619.0,1920,1080,0,Intel,1.6,256,SSD
159,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel,Windows 10,1.74,629.0,1920,1080,1,Intel,2.4,256,SSD
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.1,1315.0,1920,1080,0,Intel,1.6,256,SSD
161,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.56,1049.0,1920,1080,0,Intel,1.8,256,SSD
163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4,500GB HDD,Intel,Windows 10,2.1,447.0,1366,768,0,Intel,2.2,500,HDD
164,Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD,Windows 10,2.03,403.0,1366,768,0,AMD,3.0,1000,HDD
165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Nvidia,Windows 10,3.0,805.0,1920,1080,1,Intel,1.6,256,SSD
166,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD,Windows 10,2.13,728.0,1920,1080,0,Intel,1.6,256,SSD
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia,Windows 10,2.5,1079.0,1920,1080,1,Intel,2.8,256,SSD
168,Acer,Aspire A315-31,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel,Windows 10,2.1,348.0,1366,768,0,Intel,1.1,1000,HDD
169,MSI,GE63VR 7RE,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,1799.0,1920,1080,1,Intel,2.8,256,SSD
170,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel,Windows 10,2.1,363.51,1366,768,0,Intel,1.1,1000,HDD
171,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.56,1060.49,1920,1080,0,Intel,2.8,128,SSD
172,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia,Windows 10,3.0,854.0,1920,1080,1,Intel,1.6,256,SSD
173,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel,Windows 10,1.49,754.0,1920,1080,1,Intel,1.6,500,HDD
174,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.05,1349.0,2160,1440,1,Intel,2.5,256,SSD
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,2TB HDD,AMD,Windows 10,2.71,699.0,1920,1080,1,Intel,2.5,2000,HDD
176,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500GB HDD,AMD,No OS,2.2,309.0,1366,768,0,AMD,2.9,500,HDD
177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel,Windows 10,2.0,489.0,1366,768,0,Intel,2.4,500,HDD
178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia,Windows 10,2.5,923.0,1920,1080,0,Intel,1.6,256,SSD
179,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Intel,Windows 10,2.3,459.0,1366,768,0,Intel,2.4,1000,HDD
180,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel,Windows 10,2.1,449.0,1366,768,0,Intel,2.0,128,SSD
181,MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,32,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.4,2799.0,1920,1080,0,Intel,2.9,512,SSD
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,AMD,Windows 10,1.9,813.0,1920,1080,0,Intel,2.5,128,SSD
183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.29,1499.0,3840,2160,1,Intel,1.6,256,SSD
184,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD,Linux,2.02,1049.0,1920,1080,0,Intel,1.8,256,SSD
185,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.23,1399.0,1920,1080,0,Intel,1.6,256,SSD
186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel,Windows 10,1.4,1849.0,3840,2160,1,Intel,1.8,512,SSD
187,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,2.0,793.0,1366,768,0,Intel,2.5,128,SSD
188,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia,No OS,1.95,1199.0,1920,1080,1,Intel,1.6,256,SSD
189,Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia,Windows 10,2.77,1549.0,1920,1080,0,Intel,1.8,512,SSD
190,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.06,2397.0,3840,2160,0,Intel,2.8,512,SSD
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,No OS,2.4,779.0,1920,1080,1,Intel,2.5,256,SSD
192,Acer,Swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel,Windows 10,1.12,989.0,1920,1080,1,Intel,1.2,256,SSD
193,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD,Windows 10,2.8,1085.0,1920,1080,0,Intel,1.8,128,SSD
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel,Windows 10,1.42,2824.0,2560,1440,0,Intel,2.7,1000,SSD
195,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Windows 10,1.3,260.0,1920,1080,1,Intel,1.1,32,Flash
196,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia,No OS,1.3,999.9,1920,1080,1,Intel,2.5,256,SSD
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia,No OS,2.8,698.0,1600,900,0,Intel,1.6,256,SSD
198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Intel,Windows 10,1.62,839.0,1920,1080,1,Intel,1.8,1000,HDD
199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Nvidia,Windows 10,2.5,914.0,1920,1080,1,Intel,1.6,1000,HDD
200,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,1TB SSD,Nvidia,Windows 10,3.49,6099.0,3840,2160,0,Intel,2.9,1000,SSD
201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,512GB SSD,Intel,Windows 10,1.49,959.0,1920,1080,0,Intel,1.6,512,SSD
202,HP,Omen 17-W295,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.35,1379.0,1920,1080,1,Intel,2.8,256,SSD
203,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia,Windows 10,2.5,1045.0,1920,1080,0,Intel,1.8,256,SSD
204,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,2.65,1845.0,3840,2160,1,Intel,2.8,512,SSD
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel,Windows 10,2.1,493.0,1366,768,0,Intel,2.3,128,SSD
206,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia,Windows 10,2.23,742.0,1920,1080,0,Intel,2.7,1000,HDD
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,3.2,1749.0,1920,1080,1,Intel,2.8,512,SSD
208,Dell,Precision 7520,Workstation,15.6,4K Ultra HD 3840x2160,Intel Xeon E3-1505M V6 3GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.8,3055.0,3840,2160,0,Intel,3.0,256,SSD
209,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,No OS,2.4,1398.0,1920,1080,0,Intel,2.8,512,SSD
210,Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel,Windows 10,2.3,439.0,1366,768,0,Intel,2.4,1000,HDD
211,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.21,1949.0,3840,2160,1,Intel,1.8,256,SSD
212,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.2,1449.0,1920,1080,0,Intel,1.8,256,SSD
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,2.2,597.0,1366,768,0,Intel,2.5,256,SSD
215,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia,Linux,2.4,779.0,1920,1080,0,Intel,2.8,1000,HDD
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,1407.0,1920,1080,0,Intel,2.8,256,SSD
217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel,No OS,2.1,349.0,1920,1080,0,Intel,2.0,500,HDD
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,No OS,2.2,549.0,1920,1080,0,Intel,2.5,256,SSD
219,Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.05,1499.0,2160,1440,1,Intel,2.7,512,SSD
220,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD,Windows 10,1.4,931.88,1920,1080,1,Intel,1.8,256,SSD
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Nvidia,No OS,2.8,589.0,1600,900,0,Intel,2.5,1000,HDD
222,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia,Windows 10,1.63,1031.0,1920,1080,0,Intel,1.8,256,SSD
223,Dell,Latitude 5490,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.6,1149.0,1920,1080,0,Intel,1.6,256,SSD
224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel,Windows 10,1.62,1279.0,1920,1080,0,Intel,1.8,512,SSD
225,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD,Linux,2.2,677.35,1920,1080,0,Intel,1.6,256,SSD
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.74,899.0,1920,1080,1,Intel,1.6,256,SSD
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.2,1363.0,1920,1080,0,Intel,2.5,256,SSD
228,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel,Windows 10,2.1,794.0,1920,1080,0,Intel,1.6,1000,HDD
229,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,2456.34,1920,1080,1,Intel,2.8,256,SSD
230,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Windows 10,2.2,832.0,1920,1080,0,Intel,2.7,256,SSD
231,Dell,Inspiron 5567,Notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,1TB HDD,AMD,Windows 10,2.3,859.01,1920,1080,0,Intel,2.7,1000,HDD
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.0,769.0,1920,1080,0,Intel,2.5,256,SSD
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  500GB HDD,Nvidia,Windows 10,2.69,891.0,1920,1080,0,Intel,2.5,256,SSD
234,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD,Windows 10,1.9,1269.0,1920,1080,0,Intel,2.7,1000,HDD
235,Asus,Pro P2540UA-XO0198T,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel,Windows 10,2.37,398.99,1366,768,0,Intel,2.4,1000,HDD
236,HP,15-rb013nv (E2-9000e/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 9000e 1.5GHz,4,500GB HDD,AMD,Windows 10,2.1,330.0,1366,768,0,AMD,1.5,500,HDD
237,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.2,1499.0,1920,1080,1,Intel,2.8,256,SSD
238,Dell,Vostro 5468,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.6,859.0,1920,1080,0,Intel,2.5,256,SSD
239,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 10,1.6,689.0,1920,1080,1,Intel,2.3,256,SSD
240,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,AMD,Linux,2.36,899.0,1920,1080,0,Intel,2.7,256,SSD
241,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel,Linux,2.1,390.0,1366,768,0,Intel,2.0,1000,HDD
242,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,Full HD 1920x1080,AMD A10-Series A10-9620P 2.5GHz,4,128GB SSD +  1TB HDD,AMD,Windows 10,2.2,575.0,1920,1080,0,AMD,2.5,128,SSD
243,Asus,ROG G703VI-E5062T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,32,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.7,3890.0,1920,1080,0,Intel,2.9,512,SSD
244,Acer,Nitro AN515-51,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.5,846.0,1920,1080,1,Intel,2.5,256,SSD
245,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,128GB SSD,Intel,Windows 10,2.2,589.0,1366,768,0,Intel,2.0,128,SSD
246,Asus,VivoBook Pro,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.1,1145.0,1920,1080,0,Intel,1.8,128,SSD
247,Asus,F756UX-T4201D (i7-7500U/8GB/128GB,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,128GB SSD +  1TB HDD,Nvidia,No OS,2.69,889.0,1920,1080,0,Intel,2.7,128,SSD
248,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.56,879.0,1920,1080,0,Intel,2.5,256,SSD
249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.38,1079.0,1920,1080,1,Intel,2.7,256,SSD
250,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  2TB HDD,AMD,Windows 10,2.2,985.0,1920,1080,0,Intel,1.8,128,SSD
251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel,Windows 10,2.04,559.0,1366,768,0,Intel,2.5,1000,HDD
252,Asus,Rog G701VIK-BA060T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16,256GB SSD,Nvidia,Windows 10,3.6,2999.0,1920,1080,0,Intel,2.9,256,SSD
253,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel,Windows 10,1.49,675.0,1920,1080,1,Intel,1.6,500,HDD
254,Apple,MacBook Pro,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i5 3.1GHz,8,512GB SSD,Intel,macOS,1.37,2040.0,2560,1600,1,Intel,3.1,512,SSD
